"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2020","Presbyterian",65.8208,322,64.9632,322,88.5075,310,93.4924,295,110.246,318,107.95,329,-14.4573,324
"2020","Princeton",67.8589,275,66.5084,295,102.081,121,100.481,158,116.417,340,103.866,267,-3.385,215
"2020","Providence",71.7778,106,71.3069,101,105.04,85,103.761,93,88.1097,40,91.5699,45,12.1911,58
"2020","Purdue",64.6297,338,63.4753,344,107.715,53,110.089,21,85.3888,20,86.2861,6,23.803,5
"2020","Purdue Fort Wayne",69.6083,197,70.4028,139,102.972,110,100.805,152,103.056,242,104.067,273,-3.26187,210
"2020","Quinnipiac",69.9521,182,69.9501,156,104.58,89,99.1699,184,108.923,299,107.208,322,-8.03808,273
"2020","Radford",66.8771,305,65.4061,317,103.916,97,104.029,85,104.488,257,101.373,201,2.65558,125
"2020","Rhode Island",74.425,35,72.2215,68,98.9157,179,103.324,99,95.8901,126,95.0937,87,8.2299,89
"2020","Rice",74.5437,31,74.2185,27,98.772,182,102.085,124,102.713,234,102.395,231,-0.309989,165
"2020","Richmond",67.692,279,67.0189,284,114.6,10,108.679,29,96.7788,141,98.2031,128,10.4755,74
"2020","Rider",76.5321,14,73.3115,40,102.788,115,101.915,130,95.3634,116,99.1304,150,2.78442,124
"2020","Robert Morris",68.5069,242,66.682,289,92.3655,274,93.2117,301,106.083,277,104.1,274,-10.888,295
"2020","Rutgers",69.6344,195,69.5594,180,106.873,64,103.238,102,88.2628,44,93.1475,59,10.0901,77
"2020","Sacramento St.",66.7188,309,67.5191,264,91.8512,277,94.0669,287,86.05,28,97.2251,117,-3.15825,209
"2020","Sacred Heart",74.4906,32,74.2012,28,103.899,98,100.941,150,105.49,271,103.631,261,-2.68965,206
"2020","Saint Joseph's",73.9042,47,75.7683,16,97.1447,212,98.3936,200,109.245,307,104.93,291,-6.53683,252
"2020","Saint Louis",70.4266,162,68.9452,201,102.847,113,97.6224,215,89.5505,56,92.7735,55,4.84884,113
"2020","Saint Mary's",63.6252,348,63.9733,338,111.734,28,110.818,15,94.3944,105,95.5859,93,15.2325,42
"2020","Saint Peter's",70.4039,164,66.6048,292,84.2359,331,87.361,342,98.4002,161,102.333,228,-14.9724,326
"2020","Sam Houston St.",74.393,36,73.1022,48,96.3692,222,98.8215,194,101.48,218,98.8216,137,-8.7038e-05,161
"2020","Samford",70.4525,160,69.4567,189,94.1926,245,100.414,159,102.906,238,102.252,225,-1.83852,183
"2020","San Diego",71.1537,127,70.9017,119,93.1976,262,96.4887,241,100.868,206,98.3441,132,-1.85534,185
"2020","San Diego St.",68.3264,251,66.4359,296,112.926,20,106.797,48,84.5562,14,89.2581,20,17.5389,25
"2020","San Francisco",71.0586,133,71.7682,84,114.166,12,106.891,47,100.976,209,101.414,203,5.47643,109
"2020","San Jose St.",73.7438,50,72.9243,54,85.3186,326,89.4051,329,109.234,306,105.302,303,-15.8967,333
"2020","Santa Clara",74.6734,30,74.4509,25,99.3988,174,100.038,167,94.277,101,98.8313,138,1.2065,143
"2020","Seattle",70.2516,173,68.6707,216,93.1057,264,95.5853,259,99.5642,186,98.8559,139,-3.27062,211
"2020","Seton Hall",72.1297,91,71.3924,97,113.451,18,111.344,13,91.0078,67,90.7892,35,20.5546,13
"2020","Siena",71.0616,132,71.4047,96,98.2591,192,97.5212,219,100.672,201,99.3032,153,-1.78203,182
"2020","SIU Edwardsville",69.2953,210,69.7408,166,89.0358,304,90.4907,325,108.963,301,108.943,340,-18.4526,340
"2020","SMU",65.8812,320,64.9566,324,113.784,14,105.644,62,90.7408,64,96.4346,107,9.20912,83
"2020","South Alabama",67.409,284,66.9332,285,108.778,46,104.608,74,107.212,290,101.738,217,2.8699,123
"2020","South Carolina",72.2403,86,73.6751,35,100.703,148,102.449,115,90.729,63,95.7358,96,6.71327,102
"2020","South Carolina St.",67.375,286,67.2058,273,81.5186,340,92.5475,305,127.052,352,112.029,348,-19.4811,342
"2020","South Dakota",69.4056,204,68.1141,239,106.515,67,104.556,75,104.804,261,103.101,248,1.45578,141
"2020","South Dakota St.",70.754,148,68.7247,213,101.652,135,101.017,148,101.493,219,103.206,251,-2.18955,198
"2020","South Florida",66.7469,308,66.6278,291,93.0387,266,96.9703,229,92.0203,72,94.7397,79,2.23066,133
"2020","Southeast Missouri St.",72.325,82,70.5999,129,93.7817,251,93.6645,293,100.457,195,104.947,292,-11.2824,300
"2020","Southeastern Louisiana",76.3,16,75.3009,18,87.7345,313,89.7064,328,106.236,281,104.886,288,-15.1794,327
"2020","Southern",69.3324,208,68.8215,208,93.4829,256,91.1968,321,112.66,329,108.558,335,-17.3609,337
"2020","Southern Illinois",63.8234,347,63.1015,348,98.6716,183,96.6924,234,99.2538,180,100.896,182,-4.20358,220
"2020","Southern Miss",68.8768,229,66.3277,301,88.3705,311,95.0221,269,110.652,320,102.252,226,-7.23019,262
"2020","Southern Utah",69.3583,207,69.5763,178,90.4569,294,94.946,272,92.3412,79,95.519,90,-0.573068,167
"2020","St. Bonaventure",65.3828,329,64.3323,335,97.7523,200,98.8527,193,98.4195,162,97.7911,125,1.06158,144
"2020","St. Francis NY",72.1821,88,73.0088,51,93.4758,257,93.2454,300,105.461,270,104.375,281,-11.1293,297
"2020","St. Francis PA",69.9056,186,67.9057,250,104.273,93,102.17,122,106.291,283,104.299,278,-2.1287,192
"2020","St. John's",76.7125,13,75.0559,21,105.377,78,102.353,118,87.799,34,95.552,91,6.80107,100
"2020","Stanford",69.2431,212,68.4603,226,109.281,43,104.147,83,83.755,11,90.8292,37,13.3176,53
"2020","Stephen F. Austin",77.3604,8,76.3974,11,101.656,134,96.0141,251,88.9534,53,98.279,131,-2.26494,202
"2020","Stetson",65.1875,331,63.5611,342,94.0252,248,93.8003,292,109.01,303,107.032,320,-13.2319,314
"2020","Stony Brook",67.2222,293,67.6291,261,97.576,203,97.0373,228,95.5739,119,98.9867,145,-1.94947,189
"2020","Syracuse",67.6797,280,68.0141,244,101.567,139,103.066,107,93.3508,90,91.7365,47,11.3294,68
"2020","TCU",67.8127,276,68.2548,233,102.667,117,103.115,106,85.2761,19,89.6298,24,13.4848,51
"2020","Temple",71.0107,137,69.3906,190,97.6262,202,101.822,132,83.4569,10,89.9572,27,11.8652,62
"2020","Tennessee",68.1953,260,66.3136,303,104.575,90,108.378,32,82.0358,6,89.2271,19,19.1508,21
"2020","Tennessee Martin",67.9854,270,68.2249,235,108.39,47,102.371,117,129.264,353,114.827,353,-12.4555,311
"2020","Tennessee St.",72.5929,74,71.8681,80,99.6625,170,94.7162,275,94.8511,110,101.494,207,-6.77726,253
"2020","Tennessee Tech",67.0546,301,65.909,305,79.9895,344,88.886,334,100.626,200,102.868,245,-13.9818,318
"2020","Texas",66.1703,314,66.3569,300,103.006,107,105.457,67,90.0435,59,91.2564,41,14.2006,44
"2020","Texas A&M",68.1232,265,68.729,212,84.1819,332,96.6526,236,93.5809,93,94.4747,74,2.17791,135
"2020","Texas A&M Corpus Chris",64.825,335,63.2782,346,90.0109,297,90.8193,323,104.436,256,103.136,250,-12.3167,310
"2020","Texas Southern",75.77,21,75.9995,14,83.0233,336,94.5882,277,105.849,276,102.862,244,-8.27407,276
"2020","Texas St.",66.8234,307,66.8182,287,100.319,156,99.1026,187,92.1666,76,96.5164,108,2.58621,126
"2020","Texas Tech",71.9413,97,68.6836,215,106.492,68,105.92,59,88.2064,43,88.72,15,17.1996,29
"2020","The Citadel",75.6714,22,75.2567,19,99.6494,171,97.7572,211,113.077,331,110.046,345,-12.2887,308
"2020","Toledo",71.1831,125,69.9907,154,111.129,34,104.2,81,92.0863,74,94.6165,75,9.58392,79
"2020","Towson",68.3452,249,66.3813,298,100.232,158,101.679,135,98.4742,164,99.5525,156,2.12598,137
"2020","Troy",70.9054,140,71.169,107,91.9248,276,93.8544,288,104.995,263,105.522,305,-11.6675,303
"2020","Tulane",70.9875,138,69.752,164,106.166,71,97.4726,220,92.5368,81,101.244,195,-3.77168,216
"2020","Tulsa",68.8828,228,65.7105,309,104.783,87,100.157,163,88.1024,39,94.6607,77,5.49632,108
"2020","UAB",64.6446,337,64.3415,334,96.0962,224,98.5715,196,94.8229,109,97.6982,122,0.873242,145
"2020","UC Davis",66.0722,316,67.1524,277,98.3411,190,95.564,260,108.41,296,105.762,309,-10.1976,291
"2020","UC Irvine",72.1156,93,70.0189,152,98.8661,180,101.297,143,94.9736,111,94.9659,83,6.3309,104
"2020","UC Riverside",64.3047,341,63.8079,339,97.7361,201,94.1858,285,88.5155,47,99.3692,154,-5.1834,228
"2020","UC Santa Barbara",65.8518,321,64.5417,332,109.335,42,103.807,92,105.578,273,104.005,272,-0.197585,164
"2020","UCF",68.6982,233,68.8802,207,105.32,81,101.985,129,98.3357,160,95.5765,92,6.40814,103
"2020","UCLA",67.9094,272,67.1029,281,108.282,48,104.419,77,101.511,220,99.6696,159,4.74969,114
"2020","UMass Lowell",70.1526,177,69.6812,169,101.836,126,100.068,166,105.079,264,107.984,330,-7.91632,270
"2020","UMBC",68.8979,225,67.7524,254,91.4898,283,94.5419,278,102.92,239,100.914,183,-6.37209,249
"2020","UMKC",67.1219,297,66.5825,293,90.3696,295,94.7317,274,102.413,231,101.182,191,-6.45023,251
"2020","UNC Asheville",73.6625,53,72.3125,65,107.095,60,100.677,155,110.963,321,106.856,319,-6.1793,244
"2020","UNC Greensboro",67.8719,273,67.3705,269,99.6039,172,99.2798,179,81.0601,5,91.9169,49,7.3629,95
"2020","UNC Wilmington",68.8948,227,67.8224,251,84.7665,328,95.0153,270,102.892,237,104.705,287,-9.68994,282
"2020","UNLV",64.4696,340,65.4699,316,101.741,128,101.285,144,100.466,197,100.809,181,0.476461,154
"2020","USC",73.7069,51,73.2216,43,101.747,127,105.568,65,91.1559,68,93.4533,63,12.1149,59
"2020","USC Upstate",69.8953,187,69.9455,157,81.4882,341,87.6821,341,107.833,293,107.68,326,-19.9977,344
"2020","UT Arlington",68.3179,252,69.745,165,96.01,225,100.375,160,100.398,193,98.0666,127,2.30796,131
"2020","UT Rio Grande Valley",69.4129,203,71.2887,103,87.4918,315,91.6644,317,96.8494,142,99.8666,170,-8.20213,274
"2020","Utah",72.2085,87,70.1767,149,112.596,23,105.844,60,98.7338,169,101.8,218,4.04385,117
"2020","Utah St.",70.5806,153,70.6499,128,113.728,16,108.171,34,85.4151,21,93.992,69,14.1794,46
"2020","Utah Valley",70.7703,147,72.4684,59,93.109,263,96.1659,248,101.407,216,100.997,185,-4.8316,223
"2020","UTEP",67.3833,285,68.5575,221,92.5793,272,96.5814,237,84.9952,17,90.8185,36,5.76285,106
"2020","UTSA",73.3661,56,73.9633,32,93.6951,253,99.3484,176,107.255,291,104.19,275,-4.8415,225
"2020","Valparaiso",73.0807,59,72.1901,70,101.966,123,99.4839,172,104.092,253,101.664,214,-2.17961,196
"2020","Vanderbilt",71.438,120,71.1792,106,113.621,17,103.132,104,97.9495,156,100.207,175,2.92511,122
"2020","VCU",71.0672,131,72.1062,72,103.23,103,105.247,71,88.5407,48,89.2829,22,15.9638,35
"2020","Vermont",68.3083,253,68.19,236,95.56,229,101.711,134,92.3835,80,93.4322,62,8.27878,88
"2020","Villanova",70.3063,167,69.6669,171,114.842,8,113.97,2,100.464,196,93.9694,68,20.001,17
"2020","Virginia",59.9328,353,59.6175,353,88.5338,309,102.275,120,73.6226,1,80.4324,1,21.8425,10
"2020","Virginia Tech",68.0328,268,65.5607,314,112.391,25,108.124,35,96.6879,139,95.0932,86,13.0304,54
"2020","VMI",65.8823,319,66.9237,286,96.3152,223,94.2426,284,106.329,284,106.558,318,-12.3157,309
"2020","Wagner",73.9748,43,72.2697,66,94.1091,247,92.9734,302,116.325,339,108.334,334,-15.3607,329
"2020","Wake Forest",71.6701,111,70.2749,143,100.174,159,103.94,89,97.3357,150,95.9413,98,7.99837,92
"2020","Washington",71.8109,104,72.3892,63,101.432,141,103.28,100,86.3858,30,89.0233,17,14.2563,43
"2020","Washington St.",72.8422,64,72.2424,67,100.002,160,99.2121,181,93.5046,92,98.8965,141,0.315603,156
"2020","Weber St.",68.4146,247,67.1294,280,86.4419,321,96.1414,250,109.374,309,104.384,282,-8.24295,275
"2020","West Virginia",71.4554,118,72.1061,73,103.842,100,107.268,43,87.4704,32,91.1494,40,16.119,34
"2020","Western Carolina",72.1264,92,72.4592,60,107.546,56,103.883,90,100.91,207,103.797,265,0.0861477,159
"2020","Western Illinois",72.6625,71,73.7906,34,105.131,83,99.5145,171,113.848,333,109.346,342,-9.83146,284
"2020","Western Kentucky",70.0625,179,69.0675,197,108.82,45,107.112,45,101.639,223,99.2649,152,7.84734,94
"2020","Western Michigan",68.8957,226,67.5423,263,97.3401,208,97.395,222,106.182,278,105.85,311,-8.45453,277
"2020","Wichita St.",72.7031,68,69.598,176,105.054,84,102,126,82.8125,7,88.2321,13,13.768,48
"2020","William & Mary",71.7236,108,70.4333,135,102.858,112,101.507,138,99.931,188,102.508,236,-1.00135,173
"2020","Winthrop",68.5104,241,69.1386,196,94.4522,241,98.5119,197,96.6932,140,99.0145,146,-0.502596,166
"2020","Wisconsin",64.8033,336,63.2698,347,100.566,151,102.648,112,95.575,120,90.7396,34,11.9084,60
"2020","Wofford",64.4821,339,65.6227,312,106.975,61,105.606,63,103.421,247,103.682,264,1.92408,139
"2020","Wright St.",72.901,63,72.4407,61,102.69,116,102.682,110,96.4891,136,97.6641,121,5.01812,111
"2020","Wyoming",65.7731,323,64.7311,329,84.8101,327,89.396,330,94.1508,97,99.5917,158,-10.1957,290
"2020","Xavier",69.9315,185,70.2379,145,101.572,138,106.525,52,85.9534,27,89.2766,21,17.2486,27
"2020","Yale",67.7648,277,66.6356,290,98.8447,181,101.397,139,88.1981,42,93.0681,58,8.32869,87
"2020","Youngstown St.",70.3464,165,68.689,214,93.8071,250,98.1401,205,104.04,251,105.136,299,-6.99625,255
