"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2020,"Radford",48.2093663911846,202,15.2020186287032,10,30.6306306306306,112,26.9972451790634,268
2020,"Rhode Island",47.4,228,18.4749748068525,106,30.6930693069307,108,33.2,154
2020,"Rice",51.0022271714922,113,20.2900980967553,218,21.2765957446809,325,40.3118040089087,37
2020,"Richmond",56.9246435845214,12,16.0825571265831,27,25.2830188679245,245,21.1812627291242,332
2020,"Rider",52.0334928229665,88,21.0929114751038,255,31.4516129032258,90,42.822966507177,17
2020,"Robert Morris",45.5035971223022,285,19.4627470856564,171,29.1316526610644,148,18.1654676258993,348
2020,"Rutgers",52.0742358078603,87,20.2845218327873,217,36.2962962962963,22,37.9912663755458,73
2020,"SIU Edwardsville",45.610278372591,282,19.4818372454847,173,23.8434163701068,280,22.2698072805139,322
2020,"SMU",53.8202247191011,44,19.3530025614268,162,35.6589147286822,29,34.1573033707865,127
2020,"Sacramento St.",41.7840375586854,337,19.8594847775176,195,30.9352517985612,102,41.7840375586854,23
2020,"Sacred Heart",49.4887525562372,153,21.8148256911524,289,34.3537414965986,46,33.7423312883436,138
2020,"Saint Joseph's",45.7391304347826,277,18.4924169814512,110,30.1837270341207,125,30.7826086956522,198
2020,"Saint Louis",49.2723492723493,164,19.7013733277128,183,37.1428571428571,13,40.1247401247401,40
2020,"Saint Mary's",55.0709939148073,31,16.0268838050924,26,27.8195488721805,184,28.1947261663286,246
2020,"Saint Peter's",38.9438943894389,349,23.8062283737024,328,35.0230414746544,38,33.3333333333333,150
2020,"Sam Houston St.",47.9299363057325,214,18.9385456988387,138,23.6180904522613,283,31.2101910828025,187
2020,"Samford",48.5111662531017,189,25.4745866503368,343,34.8837209302326,43,33.9950372208437,130
2020,"San Diego",47.7586206896552,224,20.1263099451732,211,23.8505747126437,279,28.9655172413793,230
2020,"San Diego St.",54.5036764705882,34,16.587051529627,41,32.5657894736842,64,25.5514705882353,298
2020,"San Francisco",53.7985865724382,46,16.6599178573495,44,32.9268292682927,58,31.6254416961131,181
2020,"San Jose St.",42.7194860813704,324,23.0528010848377,318,30.2250803858521,123,34.6895074946467,113
2020,"Santa Clara",52.9933481152993,65,20.4222552363416,223,20.3007518796992,335,36.3636363636364,92
2020,"Seattle",42.0833333333333,332,16.0138786948689,25,27.5641025641026,194,32.2916666666667,167
2020,"Seton Hall",55.1124744376278,29,17.6764941619912,75,32.258064516129,74,33.7423312883436,138
2020,"Siena",46.6216216216216,248,19.2776423664968,157,30.4347826086957,118,37.2972972972973,84
2020,"South Alabama",53.125,62,16.7039883798342,46,25.2873563218391,244,43.4375,13
2020,"South Carolina",48.3035714285714,200,18.1493088266395,89,34.5454545454545,45,33.75,137
2020,"South Carolina St.",40.4494382022472,343,21.669758812616,284,23.2954545454545,290,27.3408239700375,265
2020,"South Dakota",54.8155737704918,33,17.1295925718402,61,22.4264705882353,311,35.8606557377049,102
2020,"South Dakota St.",50.5154639175258,133,20.5556226180827,231,30.4225352112676,119,35.2233676975945,108
2020,"South Florida",47.3255813953488,231,24.3457090687766,335,33.8078291814947,51,34.8837209302326,112
2020,"Southeast Missouri St.",46.5295629820051,251,21.332279887413,269,24.6031746031746,269,39.5886889460154,48
2020,"Southeastern Louisiana",44.4584382871537,306,21.6251638269987,279,29.8039215686275,135,21.6624685138539,329
2020,"Southern",45.0928381962865,296,21.2007891404847,261,35.1931330472103,36,21.4854111405836,331
2020,"Southern Illinois",51.4778325123153,104,19.1935760276152,150,19.758064516129,340,29.8029556650246,212
2020,"Southern Miss",46.1904761904762,260,22.4002488916544,304,28.2352941176471,171,12.8571428571429,353
2020,"Southern Utah",45.5965909090909,283,23.5009504060826,326,32.2727272727273,72,29.5454545454545,215
2020,"St. Bonaventure",45.6953642384106,279,18.5446289879317,113,30.6896551724138,109,28.476821192053,241
2020,"St. Francis NY",47.9166666666667,215,20.7807629508683,241,25.0980392156863,252,29.4117647058824,217
2020,"St. Francis PA",48.0208333333333,211,18.8338833883388,133,32.4324324324324,67,34.375,121
2020,"St. John's",48.8524590163934,176,17.815436423877,81,36.8983957219251,14,33.7704918032787,136
2020,"Stanford",57.6131687242798,7,19.8977033396851,198,24.0740740740741,276,34.5679012345679,115
2020,"Stephen F. Austin",52.5885558583106,71,23.2312565997888,322,31.2796208530806,95,37.6021798365123,77
